"subject" "activity" "domain" "feature" "variable" "direction" "average"
"1046" 11 "SITTING" "f" "BodyAccMag" "mean()" NA -0.611528074359177
"1047" 11 "SITTING" "f" "BodyAccMag" "meanFreq()" NA 0.12725035020425
"1048" 11 "SITTING" "f" "BodyAccMag" "std()" NA -0.674470159009494
"1049" 11 "SITTING" "f" "BodyBodyAccJerkMag" "mean()" NA -0.656133473274684
"1050" 11 "SITTING" "f" "BodyBodyAccJerkMag" "meanFreq()" NA 0.158363551858133
"1051" 11 "SITTING" "f" "BodyBodyAccJerkMag" "std()" NA -0.676925075857595
"1052" 11 "SITTING" "f" "BodyBodyGyroJerkMag" "mean()" NA -0.864827011392405
"1053" 11 "SITTING" "f" "BodyBodyGyroJerkMag" "meanFreq()" NA 0.11789211326962
"1054" 11 "SITTING" "f" "BodyBodyGyroJerkMag" "std()" NA -0.879254016740506
"1055" 11 "SITTING" "f" "BodyBodyGyroMag" "mean()" NA -0.757585939588608
"1056" 11 "SITTING" "f" "BodyBodyGyroMag" "meanFreq()" NA -0.10978179348269
"1057" 11 "SITTING" "f" "BodyBodyGyroMag" "std()" NA -0.711267219682278
"1058" 11 "SITTING" "f" "BodyGyro" "mean()" "X" -0.709949332117089
"1059" 11 "SITTING" "f" "BodyGyro" "mean()" "Y" -0.776852868955696
"1060" 11 "SITTING" "f" "BodyGyro" "mean()" "Z" -0.708842979272152
"1061" 11 "SITTING" "f" "BodyGyro" "meanFreq()" "X" -0.111874925112848
"1062" 11 "SITTING" "f" "BodyGyro" "meanFreq()" "Y" -0.181778028186076
"1063" 11 "SITTING" "f" "BodyGyro" "meanFreq()" "Z" -0.0810951668035443
"1064" 11 "SITTING" "f" "BodyGyro" "std()" "X" -0.751758277167721
"1065" 11 "SITTING" "f" "BodyGyro" "std()" "Y" -0.670892713066772
"1066" 11 "SITTING" "f" "BodyGyro" "std()" "Z" -0.75596062835443
"1067" 11 "SITTING" "t" "BodyAcc" "mean()" "X" 0.27658531139557
"1068" 11 "SITTING" "t" "BodyAcc" "mean()" "Y" -0.0191272531933228
"1069" 11 "SITTING" "t" "BodyAcc" "mean()" "Z" -0.108941761642405
"1070" 11 "SITTING" "t" "BodyAcc" "std()" "X" -0.58947649779557
"1071" 11 "SITTING" "t" "BodyAcc" "std()" "Y" -0.490379346996835
"1072" 11 "SITTING" "t" "BodyAcc" "std()" "Z" -0.665324314227848
"1073" 11 "SITTING" "t" "BodyAccJerk" "mean()" "X" 0.0830134540658228
"1074" 11 "SITTING" "t" "BodyAccJerk" "mean()" "Y" 0.0078044254343038
"1075" 11 "SITTING" "t" "BodyAccJerk" "mean()" "Z" -0.00657424975259494
"1076" 11 "SITTING" "t" "BodyAccJerk" "std()" "X" -0.659323083055063
"1077" 11 "SITTING" "t" "BodyAccJerk" "std()" "Y" -0.608784226719937
"1078" 11 "SITTING" "t" "BodyAccJerk" "std()" "Z" -0.842511816044304
"1079" 11 "SITTING" "t" "BodyAccJerkMag" "mean()" NA -0.679819504547468
"1080" 11 "SITTING" "t" "BodyAccJerkMag" "std()" NA -0.664241760370253
"1081" 11 "SITTING" "t" "BodyAccMag" "mean()" NA -0.542825032813608
"1082" 11 "SITTING" "t" "BodyAccMag" "std()" NA -0.612882270912658
"1083" 11 "SITTING" "t" "BodyGyro" "mean()" "X" -0.0547328440272468
"1084" 11 "SITTING" "t" "BodyGyro" "mean()" "Y" -0.0582275770813291
"1085" 11 "SITTING" "t" "BodyGyro" "mean()" "Z" 0.087284109682356
"1086" 11 "SITTING" "t" "BodyGyro" "std()" "X" -0.739922126628797
"1087" 11 "SITTING" "t" "BodyGyro" "std()" "Y" -0.703501766487342
"1088" 11 "SITTING" "t" "BodyGyro" "std()" "Z" -0.725016008797468
"1089" 11 "SITTING" "t" "BodyGyroJerk" "mean()" "X" -0.0805473309873418
"1090" 11 "SITTING" "t" "BodyGyroJerk" "mean()" "Y" -0.0493914065474684
"1091" 11 "SITTING" "t" "BodyGyroJerk" "mean()" "Z" -0.0480140167267405
"1092" 11 "SITTING" "t" "BodyGyroJerk" "std()" "X" -0.781738140601266
"1093" 11 "SITTING" "t" "BodyGyroJerk" "std()" "Y" -0.868377254082279
"1094" 11 "SITTING" "t" "BodyGyroJerk" "std()" "Z" -0.795490882468354
"1095" 11 "SITTING" "t" "BodyGyroJerkMag" "mean()" NA -0.826829028481013
"1096" 11 "SITTING" "t" "BodyGyroJerkMag" "std()" NA -0.866905012626582
"1097" 11 "SITTING" "t" "BodyGyroMag" "mean()" NA -0.628367851066456
"1098" 11 "SITTING" "t" "BodyGyroMag" "std()" NA -0.696771378957911
"1099" 11 "SITTING" "t" "GravityAcc" "mean()" "X" 0.730526184936709
"1100" 11 "SITTING" "t" "GravityAcc" "mean()" "Y" 0.0527387028613924
"1101" 11 "SITTING" "t" "GravityAcc" "mean()" "Z" 0.140209861246835
"1102" 11 "SITTING" "t" "GravityAcc" "std()" "X" -0.975394457689873
"1103" 11 "SITTING" "t" "GravityAcc" "std()" "Y" -0.957138770727848
"1104" 11 "SITTING" "t" "GravityAcc" "std()" "Z" -0.956812000411392
"1105" 11 "SITTING" "t" "GravityAccMag" "mean()" NA -0.542825032813608
"1106" 11 "SITTING" "t" "GravityAccMag" "std()" NA -0.612882270912658
"1107" 12 "LAYING" "f" "BodyAcc" "mean()" "X" -0.578920210879375
"1108" 12 "LAYING" "f" "BodyAcc" "mean()" "Y" -0.523287078731563
"1109" 12 "LAYING" "f" "BodyAcc" "mean()" "Z" -0.7266403145
"1110" 12 "LAYING" "f" "BodyAcc" "meanFreq()" "X" -0.183738216351156
"1111" 12 "LAYING" "f" "BodyAcc" "meanFreq()" "Y" 0.0444598424159375
"1112" 12 "LAYING" "f" "BodyAcc" "meanFreq()" "Z" 0.0689109866546875
"1113" 12 "LAYING" "f" "BodyAcc" "std()" "X" -0.586922577889687
"1114" 12 "LAYING" "f" "BodyAcc" "std()" "Y" -0.553076639139062
"1115" 12 "LAYING" "f" "BodyAcc" "std()" "Z" -0.709983235125
"1116" 12 "LAYING" "f" "BodyAccJerk" "mean()" "X" -0.599109317756219
"1117" 12 "LAYING" "f" "BodyAccJerk" "mean()" "Y" -0.591296422972219
"1118" 12 "LAYING" "f" "BodyAccJerk" "mean()" "Z" -0.7754265825625
"1119" 12 "LAYING" "f" "BodyAccJerk" "meanFreq()" "X" -0.046619864264875
"1120" 12 "LAYING" "f" "BodyAccJerk" "meanFreq()" "Y" -0.204694170128437
"1121" 12 "LAYING" "f" "BodyAccJerk" "meanFreq()" "Z" -0.097564019993875
"1122" 12 "LAYING" "f" "BodyAccJerk" "std()" "X" -0.602960063359688
"1123" 12 "LAYING" "f" "BodyAccJerk" "std()" "Y" -0.579168053712969
"1124" 12 "LAYING" "f" "BodyAccJerk" "std()" "Z" -0.80858300040625
"1125" 12 "LAYING" "f" "BodyAccMag" "mean()" NA -0.55928367746625
"1126" 12 "LAYING" "f" "BodyAccMag" "meanFreq()" NA 0.0755926577467031
"1127" 12 "LAYING" "f" "BodyAccMag" "std()" NA -0.65053328158
"1128" 12 "LAYING" "f" "BodyBodyAccJerkMag" "mean()" NA -0.564239194378438
"1129" 12 "LAYING" "f" "BodyBodyAccJerkMag" "meanFreq()" NA 0.126323612300937
"1130" 12 "LAYING" "f" "BodyBodyAccJerkMag" "std()" NA -0.571614888155312
"1131" 12 "LAYING" "f" "BodyBodyGyroJerkMag" "mean()" NA -0.78990285099375
"1132" 12 "LAYING" "f" "BodyBodyGyroJerkMag" "meanFreq()" NA 0.0705873609285625
"1133" 12 "LAYING" "f" "BodyBodyGyroJerkMag" "std()" NA -0.7973614576875
"1134" 12 "LAYING" "f" "BodyBodyGyroMag" "mean()" NA -0.717311676745625
"1135" 12 "LAYING" "f" "BodyBodyGyroMag" "meanFreq()" NA -0.0455357170932187
"1136" 12 "LAYING" "f" "BodyBodyGyroMag" "std()" NA -0.719438065809375
"1137" 12 "LAYING" "f" "BodyGyro" "mean()" "X" -0.661246826087188
"1138" 12 "LAYING" "f" "BodyGyro" "mean()" "Y" -0.74479814778125
"1139" 12 "LAYING" "f" "BodyGyro" "mean()" "Z" -0.657369914584375
"1140" 12 "LAYING" "f" "BodyGyro" "meanFreq()" "X" -0.084349829508125
"1141" 12 "LAYING" "f" "BodyGyro" "meanFreq()" "Y" -0.107309871566031
"1142" 12 "LAYING" "f" "BodyGyro" "meanFreq()" "Z" -0.064849391596875
"1143" 12 "LAYING" "f" "BodyGyro" "std()" "X" -0.750393858303125
"1144" 12 "LAYING" "f" "BodyGyro" "std()" "Y" -0.7334567315
"1145" 12 "LAYING" "f" "BodyGyro" "std()" "Z" -0.70823315425
"1146" 12 "LAYING" "t" "BodyAcc" "mean()" "X" 0.27360872421875
"1147" 12 "LAYING" "t" "BodyAcc" "mean()" "Y" -0.018337204411489
"1148" 12 "LAYING" "t" "BodyAcc" "mean()" "Z" -0.106649116775
"1149" 12 "LAYING" "t" "BodyAcc" "std()" "X" -0.583962207065
"1150" 12 "LAYING" "t" "BodyAcc" "std()" "Y" -0.522040023435
"1151" 12 "LAYING" "t" "BodyAcc" "std()" "Z" -0.699293531365625
"1152" 12 "LAYING" "t" "BodyAccJerk" "mean()" "X" 0.070430311315625
"1153" 12 "LAYING" "t" "BodyAccJerk" "mean()" "Y" 0.0053115377979375
"1154" 12 "LAYING" "t" "BodyAccJerk" "mean()" "Z" 0.0003081123684
"1155" 12 "LAYING" "t" "BodyAccJerk" "std()" "X" -0.582418267596875
"1156" 12 "LAYING" "t" "BodyAccJerk" "std()" "Y" -0.571359817082031
"1157" 12 "LAYING" "t" "BodyAccJerk" "std()" "Z" -0.79262193625
"1158" 12 "LAYING" "t" "BodyAccJerkMag" "mean()" NA -0.6300504918575
"1159" 12 "LAYING" "t" "BodyAccJerkMag" "std()" NA -0.566365683597188
"1160" 12 "LAYING" "t" "BodyAccMag" "mean()" NA -0.559586545675313
"1161" 12 "LAYING" "t" "BodyAccMag" "std()" NA -0.5743864944925
"1162" 12 "LAYING" "t" "BodyGyro" "mean()" "X" -0.0628663472537188
"1163" 12 "LAYING" "t" "BodyGyro" "mean()" "Y" -0.0592027333975
"1164" 12 "LAYING" "t" "BodyGyro" "mean()" "Z" 0.0960742146838125
"1165" 12 "LAYING" "t" "BodyGyro" "std()" "X" -0.727881704983125
"1166" 12 "LAYING" "t" "BodyGyro" "std()" "Y" -0.73506282621875
"1167" 12 "LAYING" "t" "BodyGyro" "std()" "Z" -0.671057678528125
"1168" 12 "LAYING" "t" "BodyGyroJerk" "mean()" "X" -0.0731134377315625
"1169" 12 "LAYING" "t" "BodyGyroJerk" "mean()" "Y" -0.043678823491875
"1170" 12 "LAYING" "t" "BodyGyroJerk" "mean()" "Z" -0.0574585039485312
"1171" 12 "LAYING" "t" "BodyGyroJerk" "std()" "X" -0.709726149496875
"1172" 12 "LAYING" "t" "BodyGyroJerk" "std()" "Y" -0.8112325993125
"1173" 12 "LAYING" "t" "BodyGyroJerk" "std()" "Z" -0.749351860259375
"1174" 12 "LAYING" "t" "BodyGyroJerkMag" "mean()" NA -0.77729447821875
"1175" 12 "LAYING" "t" "BodyGyroJerkMag" "std()" NA -0.7863865328125
"1176" 12 "LAYING" "t" "BodyGyroMag" "mean()" NA -0.63166805889875
"1177" 12 "LAYING" "t" "BodyGyroMag" "std()" NA -0.68485805678325
"1178" 12 "LAYING" "t" "GravityAcc" "mean()" "X" 0.69922245131875
"1179" 12 "LAYING" "t" "GravityAcc" "mean()" "Y" 0.029976775735
"1180" 12 "LAYING" "t" "GravityAcc" "mean()" "Z" 0.0330295544910625
"1181" 12 "LAYING" "t" "GravityAcc" "std()" "X" -0.96738343446875
"1182" 12 "LAYING" "t" "GravityAcc" "std()" "Y" -0.9605729084375
"1183" 12 "LAYING" "t" "GravityAcc" "std()" "Z" -0.9468085636875
"1184" 12 "LAYING" "t" "GravityAccMag" "mean()" NA -0.559586545675313
"1185" 12 "LAYING" "t" "GravityAccMag" "std()" NA -0.5743864944925
"1186" 13 "LAYING" "f" "BodyAcc" "mean()" "X" -0.984271615128205
"1187" 13 "LAYING" "f" "BodyAcc" "mean()" "Y" -0.956789564358974
"1188" 13 "LAYING" "f" "BodyAcc" "mean()" "Z" -0.950531688512821
"1189" 13 "LAYING" "f" "BodyAcc" "meanFreq()" "X" 0.0315053048230769
"1190" 13 "LAYING" "f" "BodyAcc" "meanFreq()" "Y" 0.0449405374051282
"1191" 13 "LAYING" "f" "BodyAcc" "meanFreq()" "Z" 0.0939470131076923
"1192" 13 "LAYING" "f" "BodyAcc" "std()" "X" -0.986415295897436
"1193" 13 "LAYING" "f" "BodyAcc" "std()" "Y" -0.939186338282051
"1194" 13 "LAYING" "f" "BodyAcc" "std()" "Z" -0.925227749230769
"1195" 13 "LAYING" "f" "BodyAccJerk" "mean()" "X" -0.983927862051282
"1196" 13 "LAYING" "f" "BodyAccJerk" "mean()" "Y" -0.980645807948718
"1197" 13 "LAYING" "f" "BodyAccJerk" "mean()" "Z" -0.980337277948718
"1198" 13 "LAYING" "f" "BodyAccJerk" "meanFreq()" "X" 0.239985355750256
"1199" 13 "LAYING" "f" "BodyAccJerk" "meanFreq()" "Y" -0.0077920488025641
"1200" 13 "LAYING" "f" "BodyAccJerk" "meanFreq()" "Z" 0.0607242020897436
"1201" 13 "LAYING" "f" "BodyAccJerk" "std()" "X" -0.984034336923077
"1202" 13 "LAYING" "f" "BodyAccJerk" "std()" "Y" -0.982669254358974
"1203" 13 "LAYING" "f" "BodyAccJerk" "std()" "Z" -0.984633643333333
"1204" 13 "LAYING" "f" "BodyAccMag" "mean()" NA -0.954053960076923
"1205" 13 "LAYING" "f" "BodyAccMag" "meanFreq()" NA 0.173830880376923
"1206" 13 "LAYING" "f" "BodyAccMag" "std()" NA -0.945110419487179
"1207" 13 "LAYING" "f" "BodyBodyAccJerkMag" "mean()" NA -0.978673536923077
"1208" 13 "LAYING" "f" "BodyBodyAccJerkMag" "meanFreq()" NA 0.266243956241026
"1209" 13 "LAYING" "f" "BodyBodyAccJerkMag" "std()" NA -0.97652953974359
"1210" 13 "LAYING" "f" "BodyBodyGyroJerkMag" "mean()" NA -0.975424345641026
"1211" 13 "LAYING" "f" "BodyBodyGyroJerkMag" "meanFreq()" NA 0.157485539307692
"1212" 13 "LAYING" "f" "BodyBodyGyroJerkMag" "std()" NA -0.974582518974359
"1213" 13 "LAYING" "f" "BodyBodyGyroMag" "mean()" NA -0.959784324358974
"1214" 13 "LAYING" "f" "BodyBodyGyroMag" "meanFreq()" NA 0.0514032297179487
"1215" 13 "LAYING" "f" "BodyBodyGyroMag" "std()" NA -0.953582937435897
"1216" 13 "LAYING" "f" "BodyGyro" "mean()" "X" -0.968652687692308
"1217" 13 "LAYING" "f" "BodyGyro" "mean()" "Y" -0.966862591794872
"1218" 13 "LAYING" "f" "BodyGyro" "mean()" "Z" -0.978006883846154
"1219" 13 "LAYING" "f" "BodyGyro" "meanFreq()" "X" -0.139572023069231
"1220" 13 "LAYING" "f" "BodyGyro" "meanFreq()" "Y" 0.00239265776923077
"1221" 13 "LAYING" "f" "BodyGyro" "meanFreq()" "Z" 0.0355340606272051
"1222" 13 "LAYING" "f" "BodyGyro" "std()" "X" -0.970684781794872
"1223" 13 "LAYING" "f" "BodyGyro" "std()" "Y" -0.967487258974359
"1224" 13 "LAYING" "f" "BodyGyro" "std()" "Z" -0.979074316410256
"1225" 13 "LAYING" "t" "BodyAcc" "mean()" "X" 0.275331302564103
"1226" 13 "LAYING" "t" "BodyAcc" "mean()" "Y" -0.0138142117769231
"1227" 13 "LAYING" "t" "BodyAcc" "mean()" "Z" -0.102743770538462
"1228" 13 "LAYING" "t" "BodyAcc" "std()" "X" -0.985624894358974
"1229" 13 "LAYING" "t" "BodyAcc" "std()" "Y" -0.942586546666667
"1230" 13 "LAYING" "t" "BodyAcc" "std()" "Z" -0.930449546410256
"1231" 13 "LAYING" "t" "BodyAccJerk" "mean()" "X" 0.0753361867589744
"1232" 13 "LAYING" "t" "BodyAccJerk" "mean()" "Y" 3.21396751282084e-06
"1233" 13 "LAYING" "t" "BodyAccJerk" "mean()" "Z" -0.0207597312274615
"1234" 13 "LAYING" "t" "BodyAccJerk" "std()" "X" -0.98320905
"1235" 13 "LAYING" "t" "BodyAccJerk" "std()" "Y" -0.980900278974359
"1236" 13 "LAYING" "t" "BodyAccJerk" "std()" "Z" -0.983156733589744
"1237" 13 "LAYING" "t" "BodyAccJerkMag" "mean()" NA -0.98520112948718
"1238" 13 "LAYING" "t" "BodyAccJerkMag" "std()" NA -0.978163795641026
"1239" 13 "LAYING" "t" "BodyAccMag" "mean()" NA -0.957516079230769
"1240" 13 "LAYING" "t" "BodyAccMag" "std()" NA -0.942385326153846
"1241" 13 "LAYING" "t" "BodyGyro" "mean()" "X" -0.0249456255282051
"1242" 13 "LAYING" "t" "BodyGyro" "mean()" "Y" -0.103120769384615
"1243" 13 "LAYING" "t" "BodyGyro" "mean()" "Z" 0.107581098384615
"1244" 13 "LAYING" "t" "BodyGyro" "std()" "X" -0.969929041025641
"1245" 13 "LAYING" "t" "BodyGyro" "std()" "Y" -0.966961138974359
"1246" 13 "LAYING" "t" "BodyGyro" "std()" "Z" -0.97720682974359
"1247" 13 "LAYING" "t" "BodyGyroJerk" "mean()" "X" -0.0983042010512821
"1248" 13 "LAYING" "t" "BodyGyroJerk" "mean()" "Y" -0.0402657887512821
"1249" 13 "LAYING" "t" "BodyGyroJerk" "mean()" "Z" -0.0550643396076923
"1250" 13 "LAYING" "t" "BodyGyroJerk" "std()" "X" -0.981567850769231
"1251" 13 "LAYING" "t" "BodyGyroJerk" "std()" "Y" -0.976328599230769
"1252" 13 "LAYING" "t" "BodyGyroJerk" "std()" "Z" -0.989009073846154
"1253" 13 "LAYING" "t" "BodyGyroJerkMag" "mean()" NA -0.983384277692308
"1254" 13 "LAYING" "t" "BodyGyroJerkMag" "std()" NA -0.97434648974359
"1255" 13 "LAYING" "t" "BodyGyroMag" "mean()" NA -0.955927413846154
"1256" 13 "LAYING" "t" "BodyGyroMag" "std()" NA -0.950583752820513
"1257" 13 "LAYING" "t" "GravityAcc" "mean()" "X" 0.921964862307692
"1258" 13 "LAYING" "t" "GravityAcc" "mean()" "Y" -0.109627963589744
"1259" 13 "LAYING" "t" "GravityAcc" "mean()" "Z" -0.0550385769230769
"1260" 13 "LAYING" "t" "GravityAcc" "std()" "X" -0.983806016410256
"1261" 13 "LAYING" "t" "GravityAcc" "std()" "Y" -0.958703707692308
"1262" 13 "LAYING" "t" "GravityAcc" "std()" "Z" -0.931495681282051
"1263" 13 "LAYING" "t" "GravityAccMag" "mean()" NA -0.957516079230769
"1264" 13 "LAYING" "t" "GravityAccMag" "std()" NA -0.942385326153846
"1265" 13 "WALKING" "f" "BodyAcc" "mean()" "X" -0.592037723774653
"1266" 13 "WALKING" "f" "BodyAcc" "mean()" "Y" -0.430725622034167
"1267" 13 "WALKING" "f" "BodyAcc" "mean()" "Z" -0.586295210948958
"1268" 13 "WALKING" "f" "BodyAcc" "meanFreq()" "X" -0.256393160981597
"1269" 13 "WALKING" "f" "BodyAcc" "meanFreq()" "Y" -0.0456335619070486
"1270" 13 "WALKING" "f" "BodyAcc" "meanFreq()" "Z" 0.0426023520184028
"1271" 13 "WALKING" "f" "BodyAcc" "std()" "X" -0.571064824236111
"1272" 13 "WALKING" "f" "BodyAcc" "std()" "Y" -0.398044620757986
"1273" 13 "WALKING" "f" "BodyAcc" "std()" "Z" -0.554865217131076
"1274" 13 "WALKING" "f" "BodyAccJerk" "mean()" "X" -0.616228070490972
"1275" 13 "WALKING" "f" "BodyAccJerk" "mean()" "Y" -0.552247061456944
"1276" 13 "WALKING" "f" "BodyAccJerk" "mean()" "Z" -0.674336187459028
"1277" 13 "WALKING" "f" "BodyAccJerk" "meanFreq()" "X" -0.0599707656295139
"1278" 13 "WALKING" "f" "BodyAccJerk" "meanFreq()" "Y" -0.269547030773611
"1279" 13 "WALKING" "f" "BodyAccJerk" "meanFreq()" "Z" -0.145160550399514
"1280" 13 "WALKING" "f" "BodyAccJerk" "std()" "X" -0.604319087604906
"1281" 13 "WALKING" "f" "BodyAccJerk" "std()" "Y" -0.505181824891007
"1282" 13 "WALKING" "f" "BodyAccJerk" "std()" "Z" -0.7123492546875
"1283" 13 "WALKING" "f" "BodyAccMag" "mean()" NA -0.540619399544792
"1284" 13 "WALKING" "f" "BodyAccMag" "meanFreq()" NA 0.0729112866434028
"1285" 13 "WALKING" "f" "BodyAccMag" "std()" NA -0.627459938888889
"1286" 13 "WALKING" "f" "BodyBodyAccJerkMag" "mean()" NA -0.557004493022917
"1287" 13 "WALKING" "f" "BodyBodyAccJerkMag" "meanFreq()" NA 0.171569841803125
"1288" 13 "WALKING" "f" "BodyBodyAccJerkMag" "std()" NA -0.568399401582674
"1289" 13 "WALKING" "f" "BodyBodyGyroJerkMag" "mean()" NA -0.676389681829514
"1290" 13 "WALKING" "f" "BodyBodyGyroJerkMag" "meanFreq()" NA 0.157408244812187
"1291" 13 "WALKING" "f" "BodyBodyGyroJerkMag" "std()" NA -0.700494126449653
"1292" 13 "WALKING" "f" "BodyBodyGyroMag" "mean()" NA -0.610576689548611
"1293" 13 "WALKING" "f" "BodyBodyGyroMag" "meanFreq()" NA 0.0641039447678472
"1294" 13 "WALKING" "f" "BodyBodyGyroMag" "std()" NA -0.656480983322917
"1295" 13 "WALKING" "f" "BodyGyro" "mean()" "X" -0.616661864512847
"1296" 13 "WALKING" "f" "BodyGyro" "mean()" "Y" -0.603858786017708
"1297" 13 "WALKING" "f" "BodyGyro" "mean()" "Z" -0.572054939600694
"1298" 13 "WALKING" "f" "BodyGyro" "meanFreq()" "X" -0.108999165264583
"1299" 13 "WALKING" "f" "BodyGyro" "meanFreq()" "Y" -0.0918533711315972
"1300" 13 "WALKING" "f" "BodyGyro" "meanFreq()" "Z" -0.0105461779659722
"1301" 13 "WALKING" "f" "BodyGyro" "std()" "X" -0.702696027534722
"1302" 13 "WALKING" "f" "BodyGyro" "std()" "Y" -0.607714932788542
"1303" 13 "WALKING" "f" "BodyGyro" "std()" "Z" -0.646056795555556
"1304" 13 "WALKING" "t" "BodyAcc" "mean()" "X" 0.275972328878472
"1305" 13 "WALKING" "t" "BodyAcc" "mean()" "Y" -0.0181699742090972
"1306" 13 "WALKING" "t" "BodyAcc" "mean()" "Z" -0.110000803208681
"1307" 13 "WALKING" "t" "BodyAcc" "std()" "X" -0.575988776406597
"1308" 13 "WALKING" "t" "BodyAcc" "std()" "Y" -0.381951349576563
"1309" 13 "WALKING" "t" "BodyAcc" "std()" "Z" -0.540752991340972
"1310" 13 "WALKING" "t" "BodyAccJerk" "mean()" "X" 0.0799949338409549
"1311" 13 "WALKING" "t" "BodyAccJerk" "mean()" "Y" 0.00440454945364583
"1312" 13 "WALKING" "t" "BodyAccJerk" "mean()" "Z" -0.0112095839764236
"1313" 13 "WALKING" "t" "BodyAccJerk" "std()" "X" -0.592262931284375
"1314" 13 "WALKING" "t" "BodyAccJerk" "std()" "Y" -0.514017250515903
"1315" 13 "WALKING" "t" "BodyAccJerk" "std()" "Z" -0.693961831159722
"1316" 13 "WALKING" "t" "BodyAccJerkMag" "mean()" NA -0.576752933821528
"1317" 13 "WALKING" "t" "BodyAccJerkMag" "std()" NA -0.560426682771771
"1318" 13 "WALKING" "t" "BodyAccMag" "mean()" NA -0.483315619064583
"1319" 13 "WALKING" "t" "BodyAccMag" "std()" NA -0.550491331300347
"1320" 13 "WALKING" "t" "BodyGyro" "mean()" "X" -0.0604857980730833
"1321" 13 "WALKING" "t" "BodyGyro" "mean()" "Y" -0.0560470862676389
"1322" 13 "WALKING" "t" "BodyGyro" "mean()" "Z" 0.0976858981960417
"1323" 13 "WALKING" "t" "BodyGyro" "std()" "X" -0.68060309553125
"1324" 13 "WALKING" "t" "BodyGyro" "std()" "Y" -0.602228374072917
"1325" 13 "WALKING" "t" "BodyGyro" "std()" "Z" -0.5981257841875
"1326" 13 "WALKING" "t" "BodyGyroJerk" "mean()" "X" -0.0867388887725694
"1327" 13 "WALKING" "t" "BodyGyroJerk" "mean()" "Y" -0.0446006639826389
"1328" 13 "WALKING" "t" "BodyGyroJerk" "mean()" "Z" -0.0587062286048611
"1329" 13 "WALKING" "t" "BodyGyroJerk" "std()" "X" -0.679779924798611
"1330" 13 "WALKING" "t" "BodyGyroJerk" "std()" "Y" -0.684140465829861
"1331" 13 "WALKING" "t" "BodyGyroJerk" "std()" "Z" -0.675301799440972
"1332" 13 "WALKING" "t" "BodyGyroJerkMag" "mean()" NA -0.676095972034722
"1333" 13 "WALKING" "t" "BodyGyroJerkMag" "std()" NA -0.676537708217014
"1334" 13 "WALKING" "t" "BodyGyroMag" "mean()" NA -0.530473151740972
"1335" 13 "WALKING" "t" "BodyGyroMag" "std()" NA -0.593814475246528
"1336" 13 "WALKING" "t" "GravityAcc" "mean()" "X" 0.681292470135417
"1337" 13 "WALKING" "t" "GravityAcc" "mean()" "Y" -0.0329394768333333
"1338" 13 "WALKING" "t" "GravityAcc" "mean()" "Z" 0.0577532953226042
"1339" 13 "WALKING" "t" "GravityAcc" "std()" "X" -0.965028548993056
"1340" 13 "WALKING" "t" "GravityAcc" "std()" "Y" -0.952841561840278
"1341" 13 "WALKING" "t" "GravityAcc" "std()" "Z" -0.939707240555556
"1342" 13 "WALKING" "t" "GravityAccMag" "mean()" NA -0.483315619064583
"1343" 13 "WALKING" "t" "GravityAccMag" "std()" NA -0.550491331300347
"1344" 14 "SITTING" "f" "BodyAcc" "mean()" "X" -0.619513271851703
"1345" 14 "SITTING" "f" "BodyAcc" "mean()" "Y" -0.455237617000929
"1346" 14 "SITTING" "f" "BodyAcc" "mean()" "Z" -0.440650672343653
"1347" 14 "SITTING" "f" "BodyAcc" "meanFreq()" "X" -0.319171141631269
"1348" 14 "SITTING" "f" "BodyAcc" "meanFreq()" "Y" -0.15308350824613
"1349" 14 "SITTING" "f" "BodyAcc" "meanFreq()" "Z" -0.107844299474303
"1350" 14 "SITTING" "f" "BodyAcc" "std()" "X" -0.609406374110062
"1351" 14 "SITTING" "f" "BodyAcc" "std()" "Y" -0.376829989404644
"1352" 14 "SITTING" "f" "BodyAcc" "std()" "Z" -0.275013722171486
"1353" 14 "SITTING" "f" "BodyAccJerk" "mean()" "X" -0.654385009392879
"1354" 14 "SITTING" "f" "BodyAccJerk" "mean()" "Y" -0.598699531399381
"1355" 14 "SITTING" "f" "BodyAccJerk" "mean()" "Z" -0.618712162187307
"1356" 14 "SITTING" "f" "BodyAccJerk" "meanFreq()" "X" -0.148657336754489
"1357" 14 "SITTING" "f" "BodyAccJerk" "meanFreq()" "Y" -0.305355379229102
"1358" 14 "SITTING" "f" "BodyAccJerk" "meanFreq()" "Z" -0.239200679844272
"1359" 14 "SITTING" "f" "BodyAccJerk" "std()" "X" -0.661460356953251
"1360" 14 "SITTING" "f" "BodyAccJerk" "std()" "Y" -0.60215894382322
"1361" 14 "SITTING" "f" "BodyAccJerk" "std()" "Z" -0.694424996467802
"1362" 14 "SITTING" "f" "BodyAccMag" "mean()" NA -0.490874179820433
"1363" 14 "SITTING" "f" "BodyAccMag" "meanFreq()" NA -0.0600681274123529
"1364" 14 "SITTING" "f" "BodyAccMag" "std()" NA -0.548269930770588
"1365" 14 "SITTING" "f" "BodyBodyAccJerkMag" "mean()" NA -0.596896308848452
"1366" 14 "SITTING" "f" "BodyBodyAccJerkMag" "meanFreq()" NA 0.137239545472136
"1367" 14 "SITTING" "f" "BodyBodyAccJerkMag" "std()" NA -0.619215144539319
"1368" 14 "SITTING" "f" "BodyBodyGyroJerkMag" "mean()" NA -0.717590101802972
